Aula,Situazione,AP1,AP2,AP3,AP4,AP5,AP6,AP8,AP9,AP13,AP14,AP15,AP16,AP19,AP20,AP21,AP22,AP23,AP24,AP27,AP28,AP36,AP37,AP38,AP39,AP41,AP42,AP44
Garden,Crowded,-87.0,,-82.0,-93.0,,,,-94.0,-85.0,-90.0,,-97.0,,,-80.0,-97.0,,-93.0,-88.0,,,,,,,-94.0,-90.0
Garden,Crowded,-87.0,,-81.0,-93.0,,,-76.0,-90.0,-85.0,-92.0,,-97.0,,,-80.0,-97.0,,-93.0,-88.0,,,,,,,-89.0,-91.0
Garden,Crowded,-87.0,,-81.0,-91.0,,,-76.0,-90.0,-85.0,-92.0,,-97.0,,,-74.0,-97.0,,,-88.0,,,,,,,-89.0,-91.0
Garden,Crowded,-87.0,,-81.0,-91.0,,,-76.0,-90.0,,-92.0,,-97.0,,,-74.0,-97.0,,,-88.0,,,,,,,-89.0,-91.0
Garden,Crowded,-87.0,,-81.0,-96.0,,,-78.0,-90.0,,-92.0,,-97.0,,,-74.0,-97.0,,-92.0,-86.0,,,,,,,-88.0,-93.0
Garden,Crowded,-87.0,,-81.0,-96.0,,,-78.0,-89.0,,-92.0,,-97.0,,,-74.0,-97.0,,-92.0,-86.0,,,,,,,-94.0,-93.0
Garden,Crowded,-84.0,,-81.0,-89.0,,,-78.0,-89.0,,-92.0,,-97.0,,,-74.0,-97.0,,-92.0,-86.0,,,,,,,-91.0,-91.0
Garden,Crowded,-84.0,,-83.0,-89.0,,,-78.0,-89.0,,-92.0,,-97.0,,,-74.0,,,-92.0,-86.0,,,,,,,-91.0,-94.0
Garden,Crowded,-84.0,,-83.0,-89.0,,,-78.0,-92.0,,-92.0,,-97.0,,,-74.0,-90.0,,-92.0,-86.0,,,,,,,-94.0,-94.0
Garden,Crowded,-84.0,,-86.0,-92.0,,,-83.0,-90.0,,,,,,,-78.0,-90.0,,-92.0,-86.0,-96.0,,,,,,-94.0,-94.0
Garden,Crowded,-84.0,,-86.0,-92.0,,,-76.0,-93.0,,,,,,,-78.0,-90.0,,-92.0,-84.0,-96.0,,,,,,-94.0,-90.0
Garden,Crowded,-84.0,,-78.0,-90.0,,,-76.0,-88.0,,,,,,,-78.0,-90.0,,,-84.0,-96.0,,,,,,-92.0,-91.0
Garden,Crowded,-84.0,,-79.0,-95.0,,,-79.0,-89.0,,,,,,,-82.0,-90.0,,,-84.0,-96.0,,,,,,-91.0,-91.0
Garden,Crowded,,,-79.0,-95.0,,,-77.0,-89.0,,,,,,,-82.0,-93.0,,,-84.0,-95.0,,,,,,-90.0,-93.0
Garden,Crowded,,,-79.0,-92.0,,,-81.0,-89.0,,,-81.0,,,,-82.0,-93.0,,,-84.0,-95.0,,,,,,-90.0,-95.0
Garden,Crowded,-88.0,,-79.0,-94.0,,,-75.0,-88.0,,,-81.0,,,,-82.0,-87.0,,,-84.0,-95.0,,,,,,-82.0,-88.0
Garden,Crowded,-88.0,,-73.0,-94.0,,,-74.0,-88.0,,,-81.0,,,,-84.0,-87.0,,-93.0,-84.0,-95.0,,,,,,-82.0,-88.0
Garden,Crowded,-88.0,,-79.0,-94.0,-86.0,,-76.0,-89.0,,,-81.0,,,,-84.0,-87.0,-86.0,-92.0,-84.0,-95.0,,,,,,-90.0,-92.0
Garden,Crowded,-88.0,,-82.0,-94.0,-86.0,,-76.0,-90.0,,,-81.0,,,,-84.0,-96.0,-86.0,-92.0,-81.0,-95.0,,,,,,-88.0,-95.0
Garden,Crowded,-88.0,,-82.0,-94.0,-86.0,,-82.0,-90.0,,,-86.0,,,,-82.0,-91.0,-86.0,-89.0,-82.0,-95.0,,,,,,-91.0,-91.0
Garden,Crowded,-84.0,,-78.0,-94.0,-86.0,,-80.0,-86.0,-85.0,,-88.0,,,,-82.0,-91.0,-86.0,-89.0,-82.0,-95.0,,,,,,-91.0,-91.0
Garden,Crowded,-84.0,,-74.0,-94.0,-86.0,,-80.0,-86.0,-89.0,,-88.0,,,,-83.0,-92.0,-86.0,-89.0,-82.0,-95.0,,,,,,-91.0,-94.0
Garden,Crowded,-84.0,,-74.0,-93.0,-86.0,,-78.0,-86.0,-89.0,,-88.0,-97.0,,,-79.0,-92.0,-86.0,-89.0,-82.0,,,,,,,-92.0,-94.0
Garden,Crowded,-84.0,,-78.0,-93.0,-86.0,,-75.0,-86.0,-89.0,,-88.0,-97.0,,,-79.0,-93.0,-86.0,-89.0,-82.0,,,,,,,-92.0,-94.0
Garden,Crowded,-84.0,,-78.0,-93.0,-84.0,,-80.0,-86.0,-89.0,,-81.0,-93.0,,,-78.0,-93.0,-86.0,-89.0,-82.0,,,,,,-82.0,-89.0,-91.0
Garden,Crowded,-84.0,,-78.0,-93.0,-84.0,,-80.0,-91.0,-89.0,,-81.0,-93.0,-78.0,,-80.0,-93.0,-86.0,-89.0,-82.0,,,,,,-82.0,-89.0,-84.0
Garden,Crowded,-84.0,,-74.0,-93.0,-84.0,,-78.0,-91.0,-89.0,,-84.0,-94.0,-83.0,,-80.0,-93.0,-86.0,-89.0,-82.0,,,,,,-82.0,-86.0,-90.0
Garden,Crowded,-84.0,,-74.0,-93.0,-83.0,,-72.0,-91.0,-89.0,,-79.0,-94.0,-83.0,,-82.0,-93.0,-86.0,-89.0,,,,,-88.0,,-82.0,-87.0,-89.0
Garden,Crowded,-84.0,,-73.0,-87.0,-83.0,,-75.0,-88.0,-89.0,,-79.0,-95.0,-79.0,-93.0,-79.0,-93.0,,,,,,,-88.0,-91.0,-76.0,-91.0,-90.0
Garden,Crowded,,,-73.0,-87.0,-87.0,,-79.0,-88.0,-89.0,,-79.0,-95.0,-79.0,-93.0,-79.0,-92.0,,,,,,,-88.0,-91.0,-76.0,-92.0,-89.0
Garden,Crowded,,,-85.0,-87.0,-84.0,,-81.0,-88.0,,,-79.0,-95.0,-79.0,-93.0,-79.0,-94.0,,-92.0,,,,,-88.0,-91.0,-76.0,-88.0,-89.0
Garden,Crowded,,,-85.0,-87.0,-84.0,-93.0,-81.0,-88.0,,,-87.0,-95.0,-79.0,-93.0,-79.0,-93.0,,-92.0,,,,,-88.0,-91.0,-76.0,-91.0,-92.0
Garden,Crowded,-85.0,,-75.0,-87.0,-84.0,-93.0,-72.0,-88.0,,,-87.0,-95.0,-79.0,-93.0,-83.0,-95.0,,-88.0,,,,,-88.0,-91.0,-76.0,-93.0,-83.0
Garden,Crowded,-85.0,,-81.0,-87.0,-84.0,-93.0,-72.0,-88.0,,,-87.0,-95.0,-79.0,-93.0,-78.0,-95.0,,-93.0,,,,,-88.0,-91.0,-76.0,-93.0,-92.0
Garden,Crowded,-85.0,,-66.0,-87.0,-84.0,-93.0,-72.0,-92.0,,,-77.0,-91.0,-79.0,-93.0,-78.0,-95.0,,-93.0,,,,,,-91.0,-76.0,-78.0,-91.0
Garden,Crowded,-85.0,,-72.0,-87.0,-84.0,-93.0,-72.0,-93.0,,,-77.0,-95.0,,,-78.0,-95.0,,-93.0,,,,,,-94.0,,-81.0,-91.0
Garden,Crowded,-85.0,,-76.0,-90.0,,-93.0,-77.0,-93.0,,,-77.0,-92.0,,,-78.0,-95.0,,-91.0,,,,,,-94.0,-79.0,-81.0,-88.0
Garden,Crowded,-85.0,,-78.0,-90.0,,,-76.0,-93.0,,,-77.0,-92.0,,,-78.0,-95.0,,-91.0,,,,,,-94.0,-85.0,-96.0,-88.0
Garden,Crowded,-85.0,,-78.0,-90.0,,,-76.0,-93.0,,,-77.0,-97.0,,,-78.0,-95.0,,-88.0,,,,,,-94.0,-86.0,-95.0,-88.0
Garden,Crowded,,,-72.0,-90.0,,,-76.0,-93.0,,,-77.0,-97.0,,,-78.0,-95.0,,-88.0,,,,,,-94.0,-86.0,-88.0,-92.0
Garden,Crowded,,,-69.0,-90.0,,-89.0,-79.0,-93.0,,,-77.0,-97.0,,,-78.0,-92.0,,-88.0,,,,,,-94.0,-86.0,-95.0,-90.0
Garden,Crowded,,,-72.0,-88.0,-83.0,-92.0,-79.0,-90.0,,,,-92.0,,,-81.0,-92.0,,-92.0,-87.0,,,,,-94.0,-86.0,-93.0,-89.0
Garden,Crowded,,,-72.0,-88.0,-83.0,-93.0,-79.0,-90.0,,,,-92.0,,,-81.0,-92.0,,-89.0,-87.0,,,,,,-83.0,-93.0,-88.0
Garden,Crowded,,,-72.0,-88.0,-83.0,-93.0,-79.0,-90.0,,,-79.0,-93.0,,,-81.0,-94.0,,-89.0,-76.0,,,,,,-83.0,-93.0,-96.0
Garden,Crowded,,,-67.0,-90.0,-83.0,-93.0,-79.0,-93.0,,,-79.0,-93.0,,,-79.0,-94.0,,-89.0,-80.0,,,,,,-83.0,-94.0,-91.0
Garden,Crowded,,,-70.0,-87.0,-83.0,-93.0,-79.0,-93.0,,,-79.0,-93.0,,,-79.0,-94.0,,-89.0,-87.0,,,,,,-83.0,-94.0,-88.0
Garden,Crowded,-82.0,,-63.0,-87.0,-83.0,-93.0,-79.0,-93.0,,,-79.0,-93.0,,,-79.0,-94.0,,-89.0,-87.0,,,,,,-83.0,-94.0,-87.0
Garden,Crowded,-82.0,,-72.0,-87.0,-83.0,-93.0,-79.0,-93.0,,,-79.0,-93.0,,,-79.0,-94.0,,-89.0,-84.0,,,,,,-83.0,-93.0,-91.0
Garden,Crowded,-82.0,,-72.0,-87.0,-83.0,-93.0,-79.0,-93.0,,,-84.0,-93.0,,,-79.0,-94.0,,-89.0,-84.0,,,,,,-83.0,-95.0,-95.0
Garden,Crowded,-82.0,,-72.0,-87.0,,-93.0,-79.0,-93.0,,,-84.0,-93.0,,,-79.0,-94.0,,-89.0,-84.0,,,,,,-83.0,-91.0,-91.0
Garden,Crowded,-82.0,,-78.0,-87.0,-87.0,,-79.0,-93.0,,,-84.0,,,,-79.0,,,,-84.0,,,,,,-83.0,-91.0,-91.0
Garden,Crowded,-82.0,,-82.0,-93.0,-87.0,,-77.0,-90.0,,,-84.0,,,,-79.0,,,,-84.0,,,,,,-83.0,-90.0,-90.0
Garden,Crowded,-82.0,,-82.0,-90.0,-87.0,,-77.0,-88.0,,,-86.0,,,,-79.0,,,,-84.0,,,,,,-83.0,-91.0,-93.0
Garden,Crowded,,,-79.0,-94.0,-87.0,,-80.0,-93.0,,,-83.0,,,,-83.0,-93.0,,,-86.0,,,,,,-84.0,-96.0,-93.0
Garden,Crowded,,,-79.0,-93.0,-87.0,,-80.0,-93.0,-90.0,,-83.0,,,,-83.0,-93.0,,-88.0,-86.0,-96.0,,,,,-84.0,-94.0,-85.0
Garden,Crowded,,,-68.0,-93.0,-87.0,,-80.0,-93.0,-90.0,,-80.0,-93.0,,,-83.0,-93.0,,-88.0,-86.0,-96.0,,,,-94.0,-84.0,-79.0,-85.0
Garden,Crowded,,,-68.0,-93.0,-84.0,-88.0,-80.0,-91.0,-90.0,,-80.0,-94.0,,,-83.0,-93.0,,-88.0,-86.0,-96.0,,,,-89.0,-84.0,-80.0,-93.0
Garden,Crowded,,,-77.0,-93.0,-81.0,-88.0,-80.0,-91.0,-90.0,,-78.0,-94.0,,,-82.0,-93.0,,-88.0,-86.0,-96.0,,,,-89.0,-84.0,-88.0,-90.0
Garden,Crowded,,,-81.0,-93.0,-81.0,-93.0,-80.0,-91.0,-90.0,,-78.0,-92.0,,,-85.0,-93.0,,-88.0,-86.0,-96.0,,,,-89.0,-73.0,-81.0,-86.0
Garden,Crowded,,,-67.0,-93.0,-81.0,-93.0,-79.0,-93.0,-90.0,,-78.0,-92.0,,,-77.0,-93.0,,-88.0,-86.0,-96.0,,,,-89.0,-73.0,-93.0,-86.0
Garden,Crowded,,,-79.0,-93.0,-81.0,-93.0,-79.0,-93.0,-90.0,,-78.0,-95.0,,,-82.0,-91.0,,-88.0,-86.0,-99.0,,,,-89.0,-73.0,-93.0,-88.0
Garden,Crowded,,,-79.0,-93.0,-81.0,-93.0,-79.0,-93.0,-90.0,-89.0,-78.0,-91.0,,,-82.0,-91.0,,-88.0,-86.0,-99.0,,,,-89.0,-73.0,-95.0,-92.0
